id_empleado,nombre,depto,superior,marca,etiqueta
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-09 21:27:01,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-09 21:29:27,salida
11,Frida Kahlo,Producción,Caravaggio,2025-12-10 05:50:34,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-10 05:51:36,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-10 05:54:41,entrada
14,Edgar Degas,Producción,Caravaggio,2025-12-10 05:56:46,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-12-10 05:59:23,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-10 06:01:30,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-10 06:03:59,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-10 06:06:58,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-12-10 06:07:09,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-10 06:10:35,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-10 06:11:12,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-10 06:48:40,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-10 07:49:23,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-12-10 07:53:41,entrada
1,Claude Monet,Dirección,N/A,2025-12-10 07:55:24,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-10 07:55:50,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-10 08:06:27,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-10 08:11:41,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-10 11:38:11,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-10 13:35:55,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-10 13:36:58,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-10 13:41:53,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-10 13:43:27,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-10 13:50:56,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-10 13:54:56,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-12-10 14:00:40,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-10 14:01:23,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-10 14:05:07,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-10 14:09:44,salida
13,Auguste Renoir,Producción,Caravaggio,2025-12-10 14:10:35,salida
14,Edgar Degas,Producción,Caravaggio,2025-12-10 14:14:50,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-10 17:01:21,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-10 17:11:27,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-10 17:14:14,salida
3,Mary Cassatt,Administración,Claude Monet,2025-12-10 17:17:12,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-12-10 17:21:05,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-10 17:27:40,salida
1,Claude Monet,Dirección,N/A,2025-12-10 18:08:45,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-10 20:43:45,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-10 20:46:38,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-10 20:50:26,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-10 20:53:19,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-10 20:56:36,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-10 21:00:17,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-10 21:00:58,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-10 21:01:40,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-10 21:04:45,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-10 21:09:33,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-12-10 21:12:50,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-10 21:14:49,salida
11,Frida Kahlo,Producción,Caravaggio,2025-12-11 05:46:20,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-11 05:51:53,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-12-11 05:56:11,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-11 05:57:01,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-11 05:57:31,salida
12,Édouard Manet,Producción,Caravaggio,2025-12-11 05:57:52,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-12-11 05:59:29,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-11 06:05:01,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-11 06:06:29,salida
13,Auguste Renoir,Producción,Caravaggio,2025-12-11 06:13:17,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-11 06:21:58,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-11 06:23:45,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-11 07:05:29,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-11 07:37:03,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-11 07:40:44,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-12-11 07:52:51,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-11 07:56:37,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-11 08:08:59,entrada
1,Claude Monet,Dirección,N/A,2025-12-11 08:09:27,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-11 13:45:03,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-11 13:48:20,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-11 13:51:36,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-11 13:57:39,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-12-11 13:57:42,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-11 13:58:40,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-12-11 14:01:26,salida
16,Francisco de Goya,Producción,Caravaggio,2025-12-11 14:02:55,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-11 14:06:54,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-11 14:08:46,salida
40,Georges Seurat,Producción,Caravaggio,2025-12-11 14:12:45,salida
13,Auguste Renoir,Producción,Caravaggio,2025-12-11 14:16:35,salida
3,Mary Cassatt,Administración,Claude Monet,2025-12-11 17:06:03,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-11 17:07:05,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-11 17:07:35,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-11 17:09:44,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-11 17:14:18,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-12-11 17:26:09,salida
1,Claude Monet,Dirección,N/A,2025-12-11 18:18:27,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-11 20:30:27,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-12-11 20:32:40,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-11 20:38:03,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-12-11 20:46:30,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-11 20:48:53,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-11 20:50:23,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-11 20:51:12,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-11 21:00:33,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-11 21:00:55,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-11 21:02:35,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-11 21:03:51,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-11 21:24:32,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-11 21:37:49,salida
11,Frida Kahlo,Producción,Caravaggio,2025-12-12 05:43:31,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-12 05:46:27,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-12 05:47:55,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-12 05:48:38,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-12 05:49:11,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-12-12 05:53:37,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-12-12 05:55:05,salida
34,El Greco,Producción,Vincent Van Gogh,2025-12-12 06:01:07,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-12 06:05:40,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-12 06:05:47,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-12 06:07:40,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-12 06:11:11,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-12 06:15:01,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-12 06:53:37,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-12-12 07:33:26,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-12 07:48:06,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-12 07:48:17,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-12 07:54:03,entrada
1,Claude Monet,Dirección,N/A,2025-12-12 07:57:53,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-12 08:02:04,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-12 13:43:26,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-12 13:48:19,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-12 13:50:03,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-12 13:51:36,salida
10,Pablo Picasso,Producción,Caravaggio,2025-12-12 13:55:13,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-12 13:57:25,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-12-12 14:03:25,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-12 14:06:25,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-12 14:08:14,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-12 14:09:23,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-12 14:14:32,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-12 14:17:27,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-12 14:30:43,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-12 17:00:37,salida
3,Mary Cassatt,Administración,Claude Monet,2025-12-12 17:04:32,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-12 17:12:16,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-12-12 17:15:02,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-12 17:21:22,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-12 17:25:23,salida
1,Claude Monet,Dirección,N/A,2025-12-12 18:13:42,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-12 20:47:05,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-12 20:47:56,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-12 20:49:29,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-12-12 20:52:22,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-12 20:55:55,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-12 20:57:49,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-12 20:58:30,salida
34,El Greco,Producción,Vincent Van Gogh,2025-12-12 20:59:11,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-12 21:02:18,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-12 21:06:28,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-12 21:07:58,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-12 21:10:32,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-12 21:13:12,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-12 21:30:40,salida
16,Francisco de Goya,Producción,Caravaggio,2025-12-13 05:42:54,entrada
11,Frida Kahlo,Producción,Caravaggio,2025-12-13 05:43:00,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-13 05:43:39,entrada
14,Edgar Degas,Producción,Caravaggio,2025-12-13 05:55:00,entrada
36,René Magritte,Producción,Vincent Van Gogh,2025-12-13 05:59:18,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-13 06:02:48,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-13 06:02:52,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-13 06:04:49,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-12-13 06:04:58,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-13 06:09:32,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-13 06:18:17,salida
34,El Greco,Producción,Vincent Van Gogh,2025-12-13 06:26:28,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-13 06:29:40,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-13 06:31:07,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-13 06:36:12,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-13 13:32:46,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-13 13:43:31,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-13 13:48:44,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-13 13:51:31,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-13 13:59:29,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-13 14:01:46,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-13 14:03:57,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-13 14:07:11,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-13 14:08:57,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-13 14:10:10,salida
11,Frida Kahlo,Producción,Caravaggio,2025-12-13 14:10:43,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-13 14:11:26,salida
14,Edgar Degas,Producción,Caravaggio,2025-12-13 14:15:52,salida
10,Pablo Picasso,Producción,Caravaggio,2025-12-13 14:20:00,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2025-12-13 20:52:52,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2025-12-13 20:55:43,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-13 20:55:44,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-13 20:55:59,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2025-12-13 20:56:08,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-13 20:57:32,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-12-13 20:58:59,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-13 21:02:13,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-13 21:08:34,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-13 21:16:13,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-13 21:21:42,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-13 21:23:43,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-13 21:28:56,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-14 05:54:16,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-14 05:55:51,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-14 05:58:50,entrada
40,Georges Seurat,Producción,Caravaggio,2025-12-14 05:59:00,entrada
10,Pablo Picasso,Producción,Caravaggio,2025-12-14 05:59:09,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-12-14 06:00:01,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-14 06:07:53,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-14 06:09:08,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2025-12-14 06:11:21,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-14 06:12:24,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-12-14 06:15:20,salida
14,Edgar Degas,Producción,Caravaggio,2025-12-14 06:19:57,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-14 13:39:48,entrada
16,Francisco de Goya,Producción,Caravaggio,2025-12-14 13:51:41,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-14 13:53:09,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-14 13:58:34,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-14 14:01:02,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-14 14:01:46,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-14 14:05:26,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-14 14:08:22,salida
14,Edgar Degas,Producción,Caravaggio,2025-12-14 14:09:12,salida
40,Georges Seurat,Producción,Caravaggio,2025-12-14 14:10:33,salida
10,Pablo Picasso,Producción,Caravaggio,2025-12-14 14:17:07,salida
13,Auguste Renoir,Producción,Caravaggio,2025-12-14 14:22:47,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-14 20:45:08,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-14 20:50:00,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-14 20:59:05,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-14 20:59:35,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-14 21:02:20,salida
34,El Greco,Producción,Vincent Van Gogh,2025-12-14 21:05:02,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-14 21:05:14,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-14 21:09:54,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2025-12-14 21:16:37,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-14 21:22:34,salida
14,Edgar Degas,Producción,Caravaggio,2025-12-15 05:27:43,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-15 05:41:41,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2025-12-15 05:54:58,salida
12,Édouard Manet,Producción,Caravaggio,2025-12-15 05:57:24,entrada
13,Auguste Renoir,Producción,Caravaggio,2025-12-15 06:07:40,entrada
34,El Greco,Producción,Vincent Van Gogh,2025-12-15 06:09:48,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-15 06:15:47,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-15 06:16:03,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-15 06:16:32,salida
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-15 06:17:50,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-15 06:53:58,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-15 07:44:49,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-15 07:53:00,entrada
3,Mary Cassatt,Administración,Claude Monet,2025-12-15 07:55:11,entrada
2,Johannes Vermeer,Administración,Claude Monet,2025-12-15 07:59:56,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-15 08:00:19,entrada
1,Claude Monet,Dirección,N/A,2025-12-15 08:07:58,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2025-12-15 13:52:06,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2025-12-15 13:52:30,entrada
12,Édouard Manet,Producción,Caravaggio,2025-12-15 13:53:15,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2025-12-15 13:53:32,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2025-12-15 14:04:03,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2025-12-15 14:04:31,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2025-12-15 14:05:28,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2025-12-15 14:05:31,entrada
14,Edgar Degas,Producción,Caravaggio,2025-12-15 14:06:29,salida
13,Auguste Renoir,Producción,Caravaggio,2025-12-15 14:14:43,salida
3,Mary Cassatt,Administración,Claude Monet,2025-12-15 16:54:25,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2025-12-15 17:01:06,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2025-12-15 17:02:30,salida
2,Johannes Vermeer,Administración,Claude Monet,2025-12-15 17:08:00,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2025-12-15 17:15:21,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2025-12-15 17:21:11,salida
1,Claude Monet,Dirección,N/A,2025-12-15 18:04:39,salida
36,René Magritte,Producción,Vincent Van Gogh,2025-12-15 20:34:08,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2025-12-15 20:40:26,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2025-12-15 20:45:32,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2025-12-15 20:53:57,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2025-12-15 20:56:11,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2025-12-15 21:03:42,entrada
